Date,mean_sentiment,p_sum,news_count
2023-08-25,0.1257638695652174,2.892569,23
2023-08-28,0.121158625,2.907807,24
2023-08-29,0.18059525925925926,4.876072,27
2023-08-30,0.150480975,6.019239,40
2023-08-31,0.1874670833333333,4.49921,24
2023-09-01,0.15933319999999998,4.779996,30
2023-09-04,0.19948816666666666,2.393858,12
2023-09-05,0.14830867567567568,5.487421,37
2023-09-06,0.10393108695652174,2.390415,23
2023-09-07,0.03847896610169492,2.2702590000000002,59
2023-09-08,0.10876894029850746,7.287519,67
2023-09-11,0.14177685416666666,6.805289,48
2023-09-12,0.1736468620689655,15.107277,87
2023-09-13,0.14280218918918922,5.2836810000000005,37
2023-09-14,0.1185985,5.455531,46
2023-09-15,0.1742186976744186,7.491404,43
2023-09-18,0.1649506285714286,5.773272,35
2023-09-19,0.1469800357142857,4.115441,28
2023-09-20,0.15898777419354837,4.928621,31
2023-09-21,0.13057616666666666,3.133828,24
2023-09-22,0.13171673684210528,5.005236,38
2023-09-25,0.15402720512820514,6.007061,39
2023-09-26,0.14558748648648648,5.386737,37
2023-09-27,0.14979608333333333,3.595106,24
2023-09-28,0.18257078571428573,5.111982,28
2023-09-29,0.16172627586206897,4.690062,29
2023-10-02,0.20433837931034482,5.925813,29
2023-10-03,0.12105533333333333,3.63166,30
2023-10-04,0.10900682352941177,3.706232,34
2023-10-05,0.19485263333333333,5.845579,30
2023-10-06,0.12588557692307692,3.273025,26
2023-10-09,0.17478943333333333,5.243683,30
2023-10-10,0.20744391304347826,4.77121,23
2023-10-11,0.1841175,5.89176,32
2023-10-12,0.10520475,2.524914,24
2023-10-13,0.17941415384615383,4.664768,26
2023-10-16,0.1385007857142857,5.8170329999999995,42
2023-10-17,0.1740595625,5.569906,32
2023-10-18,0.14860917142857144,5.201321,35
2023-10-19,0.15924660606060606,5.255138,33
2023-10-20,0.1487814642857143,4.165881,28
2023-10-23,0.15621175,4.998776,32
2023-10-24,0.17685125806451613,5.4823889999999995,31
2023-10-25,0.13214823255813954,5.682374,43
2023-10-26,0.17951848484848484,5.92411,33
2023-10-27,0.126860675,5.074427,40
2023-10-30,0.12067775510204082,5.91321,49
2023-10-31,0.18308873170731707,7.506638,41
2023-11-01,0.12611986666666666,3.7835959999999997,30
2023-11-02,0.13947502173913043,6.415851,46
2023-11-03,0.17097783333333333,6.155202,36
2023-11-06,0.1715828857142857,6.005401,35
2023-11-07,0.15323710714285713,4.290639,28
2023-11-08,0.1904577297297297,7.046936,37
2023-11-09,0.16199889655172414,4.697968,29
2023-11-10,0.1478353611111111,5.322073,36
2023-11-13,0.17815766666666666,4.810257,27
2023-11-14,0.1543552,6.174208,40
2023-11-15,0.1914308857142857,6.700081,35
2023-11-16,0.18107508333333333,4.345802,24
2023-11-17,0.15308919444444447,5.511211,36
2023-11-20,0.1511244,3.022488,20
2023-11-21,0.1421384,2.132076,15
2023-11-22,0.16939062500000002,4.065375,24
2023-11-23,0.16715707692307694,2.173042,13
2023-11-24,0.2035104375,6.512334,32
2023-11-27,0.17820385714285716,4.989708,28
2023-11-28,0.2242579090909091,4.933674,22
2023-11-29,0.16856693749999999,5.3941419999999995,32
